"","type","home_team","away_team","week","season","home_score.x","away_score.x","winner","home_winner","away_winner","home_conference","home_division","away_conference","away_division","conference_game","division_game","year","month","day","away_score.y","temperature","wind_chill","humidity","wind_mph","weather","latitude","longitude","Capacity","Field","Elevation","margin_of_victory"
"2019","reg","NE","NYJ",16,2016,41,3,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"16","12","24",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,38
"2020","reg","JAX","TEN",16,2016,38,17,"JAX",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"16","12","24",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,21
"2021","reg","GB","MIN",16,2016,38,25,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"16","12","24",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,13
"2022","reg","CLE","LAC",16,2016,20,17,"CLE",TRUE,FALSE,"AFC","AFC North","AFC","AFC West",TRUE,FALSE,"16","12","24",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,3
"2023","reg","CHI","WAS",16,2016,21,41,"WAS",FALSE,TRUE,"NFC","NFC North","NFC","NFC East",TRUE,FALSE,"16","12","24",NA,NA,NA,NA,NA,NA,41.862306,-87.616672,61500,"Grass",597,20
"2024","reg","CAR","ATL",16,2016,16,33,"ATL",FALSE,TRUE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"16","12","24",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,17
"2025","reg","OAK","IND",16,2016,33,25,"OAK",TRUE,FALSE,"AFC","AFC West","AFC","AFC South",TRUE,FALSE,"16","12","24",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,8
"2026","reg","NO","TB",16,2016,31,24,"NO",TRUE,FALSE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"16","12","24",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,7
"2027","reg","SEA","ARI",16,2016,31,34,"ARI",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"16","12","24",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,3
"2028","reg","LA","SF",16,2016,21,22,"SF",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"16","12","24",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,1
"2029","reg","HOU","CIN",16,2016,12,10,"HOU",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"16","12","24",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,2
"2030","reg","PIT","BAL",16,2016,31,27,"PIT",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"16","12","25",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,4
"2031","reg","KC","DEN",16,2016,33,10,"KC",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"16","12","25",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,23
"2032","reg","DAL","DET",16,2016,42,21,"DAL",TRUE,FALSE,"NFC","NFC East","NFC","NFC North",TRUE,FALSE,"16","12","26",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,21
"2033","reg","CIN","BAL",17,2016,27,10,"CIN",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,17
"2034","reg","TEN","HOU",17,2016,24,17,"TEN",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,7
"2035","reg","TB","CAR",17,2016,17,16,"TB",TRUE,FALSE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,1
"2036","reg","PIT","CLE",17,2016,27,24,"PIT",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,3
"2037","reg","PHI","DAL",17,2016,27,13,"PHI",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,14
"2038","reg","NYJ","BUF",17,2016,30,10,"NYJ",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,20
"2039","reg","MIN","CHI",17,2016,38,10,"MIN",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,28
"2040","reg","IND","JAX",17,2016,24,20,"IND",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,4
"2041","reg","MIA","NE",17,2016,14,35,"NE",FALSE,TRUE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,25.957919,-80.238842,65326,"Grass",7,21
"2042","reg","LAC","KC",17,2016,27,37,"KC",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,10
"2043","reg","LA","ARI",17,2016,6,44,"ARI",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,38
"2044","reg","DEN","OAK",17,2016,24,6,"DEN",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,18
"2045","reg","WAS","NYG",17,2016,10,19,"NYG",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,9
"2046","reg","SF","SEA",17,2016,23,25,"SEA",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,2
"2047","reg","ATL","NO",17,2016,38,32,"ATL",TRUE,FALSE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,6
"2048","reg","DET","GB",17,2016,24,31,"GB",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"17","01","01",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,7
"2049","reg","NE","KC",1,2017,27,42,"KC",FALSE,TRUE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"17","09","07",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,15
"2050","reg","BUF","NYJ",1,2017,21,12,"BUF",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"17","09","10",NA,NA,NA,NA,NA,NA,42.773739,-78.786978,73967,"Turf",600,9
"2051","reg","WAS","PHI",1,2017,17,30,"PHI",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"17","09","10",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,13
"2052","reg","TEN","OAK",1,2017,16,26,"OAK",FALSE,TRUE,"AFC","AFC South","AFC","AFC West",TRUE,FALSE,"17","09","10",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,10
"2053","reg","HOU","JAX",1,2017,7,29,"JAX",FALSE,TRUE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"17","09","10",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,22
"2054","reg","DET","ARI",1,2017,35,23,"DET",TRUE,FALSE,"NFC","NFC North","NFC","NFC West",TRUE,FALSE,"17","09","10",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,12
"2055","reg","CLE","PIT",1,2017,18,21,"PIT",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"17","09","10",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,3
"2056","reg","CHI","ATL",1,2017,17,23,"ATL",FALSE,TRUE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"17","09","10",NA,NA,NA,NA,NA,NA,41.862306,-87.616672,61500,"Grass",597,6
"2057","reg","CIN","BAL",1,2017,0,20,"BAL",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"17","09","10",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,20
"2058","reg","LA","IND",1,2017,46,9,"LA",TRUE,FALSE,"NFC","NFC West","AFC","AFC South",FALSE,FALSE,"17","09","10",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,37
"2059","reg","SF","CAR",1,2017,3,23,"CAR",FALSE,TRUE,"NFC","NFC West","NFC","NFC South",TRUE,FALSE,"17","09","10",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,20
"2060","reg","GB","SEA",1,2017,17,9,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC West",TRUE,FALSE,"17","09","10",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,8
"2061","reg","DAL","NYG",1,2017,19,3,"DAL",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"17","09","10",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,16
"2062","reg","MIN","NO",1,2017,29,19,"MIN",TRUE,FALSE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"17","09","11",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,10
"2063","reg","DEN","LAC",1,2017,24,21,"DEN",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"17","09","11",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,3
"2064","reg","CIN","HOU",2,2017,9,13,"HOU",FALSE,TRUE,"AFC","AFC North","AFC","AFC South",TRUE,FALSE,"17","09","14",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,4
"2065","reg","BAL","CLE",2,2017,24,10,"BAL",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"17","09","17",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,14
"2066","reg","TB","CHI",2,2017,29,7,"TB",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,22
"2067","reg","PIT","MIN",2,2017,26,9,"PIT",TRUE,FALSE,"AFC","AFC North","NFC","NFC North",FALSE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,17
"2068","reg","NO","NE",2,2017,20,36,"NE",FALSE,TRUE,"NFC","NFC South","AFC","AFC East",FALSE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,16
"2069","reg","KC","PHI",2,2017,27,20,"KC",TRUE,FALSE,"AFC","AFC West","NFC","NFC East",FALSE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,7
"2070","reg","JAX","TEN",2,2017,16,37,"TEN",FALSE,TRUE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"17","09","17",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,21
"2071","reg","IND","ARI",2,2017,13,16,"ARI",FALSE,TRUE,"AFC","AFC South","NFC","NFC West",FALSE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,3
"2072","reg","CAR","BUF",2,2017,9,3,"CAR",TRUE,FALSE,"NFC","NFC South","AFC","AFC East",FALSE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,6
"2073","reg","OAK","NYJ",2,2017,45,20,"OAK",TRUE,FALSE,"AFC","AFC West","AFC","AFC East",TRUE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,25
"2074","reg","LAC","MIA",2,2017,17,19,"MIA",FALSE,TRUE,"AFC","AFC West","AFC","AFC East",TRUE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,2
"2075","reg","SEA","SF",2,2017,12,9,"SEA",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"17","09","17",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,3
"2076","reg","LA","WAS",2,2017,20,27,"WAS",FALSE,TRUE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,7
"2077","reg","DEN","DAL",2,2017,42,17,"DEN",TRUE,FALSE,"AFC","AFC West","NFC","NFC East",FALSE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,25
"2078","reg","ATL","GB",2,2017,34,23,"ATL",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"17","09","17",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,11
"2079","reg","NYG","DET",2,2017,10,24,"DET",FALSE,TRUE,"NFC","NFC East","NFC","NFC North",TRUE,FALSE,"17","09","18",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,14
"2080","reg","SF","LA",3,2017,39,41,"LA",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"17","09","21",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,2
"2081","reg","JAX","BAL",3,2017,44,7,"JAX",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,37
"2082","reg","IND","CLE",3,2017,31,28,"IND",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,3
"2083","reg","PHI","NYG",3,2017,27,24,"PHI",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"17","09","24",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,3
"2084","reg","NYJ","MIA",3,2017,20,6,"NYJ",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"17","09","24",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,14
"2085","reg","BUF","DEN",3,2017,26,16,"BUF",TRUE,FALSE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,42.773739,-78.786978,73967,"Turf",600,10
"2086","reg","CAR","NO",3,2017,13,34,"NO",FALSE,TRUE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"17","09","24",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,21
"2087","reg","CHI","PIT",3,2017,23,17,"CHI",TRUE,FALSE,"NFC","NFC North","AFC","AFC North",FALSE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,41.862306,-87.616672,61500,"Grass",597,6
"2088","reg","DET","ATL",3,2017,26,30,"ATL",FALSE,TRUE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,4
"2089","reg","MIN","TB",3,2017,34,17,"MIN",TRUE,FALSE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,17
"2090","reg","NE","HOU",3,2017,36,33,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC South",TRUE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,3
"2091","reg","TEN","SEA",3,2017,33,27,"TEN",TRUE,FALSE,"AFC","AFC South","NFC","NFC West",FALSE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,6
"2092","reg","GB","CIN",3,2017,27,24,"GB",TRUE,FALSE,"NFC","NFC North","AFC","AFC North",FALSE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,3
"2093","reg","LAC","KC",3,2017,10,24,"KC",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"17","09","24",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,14
"2094","reg","WAS","OAK",3,2017,27,10,"WAS",TRUE,FALSE,"NFC","NFC East","AFC","AFC West",FALSE,FALSE,"17","09","24",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,17
"2095","reg","ARI","DAL",3,2017,17,28,"DAL",FALSE,TRUE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"17","09","25",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,11
"2096","reg","GB","CHI",4,2017,35,14,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"17","09","28",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,21
"2097","reg","MIA","NO",4,2017,0,20,"NO",FALSE,TRUE,"AFC","AFC East","NFC","NFC South",FALSE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,25.957919,-80.238842,65326,"Grass",7,20
"2098","reg","HOU","TEN",4,2017,57,14,"HOU",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"17","10","01",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,43
"2099","reg","NYJ","JAX",4,2017,23,20,"NYJ",TRUE,FALSE,"AFC","AFC East","AFC","AFC South",TRUE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,3
"2100","reg","NE","CAR",4,2017,30,33,"CAR",FALSE,TRUE,"AFC","AFC East","NFC","NFC South",FALSE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,3
"2101","reg","MIN","DET",4,2017,7,14,"DET",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"17","10","01",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,7
"2102","reg","ATL","BUF",4,2017,17,23,"BUF",FALSE,TRUE,"NFC","NFC South","AFC","AFC East",FALSE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,6
"2103","reg","BAL","PIT",4,2017,9,26,"PIT",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"17","10","01",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,17
"2104","reg","CLE","CIN",4,2017,7,31,"CIN",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"17","10","01",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,24
"2105","reg","DAL","LA",4,2017,30,35,"LA",FALSE,TRUE,"NFC","NFC East","NFC","NFC West",TRUE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,5
"2106","reg","LAC","PHI",4,2017,24,26,"PHI",FALSE,TRUE,"AFC","AFC West","NFC","NFC East",FALSE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,2
"2107","reg","TB","NYG",4,2017,25,23,"TB",TRUE,FALSE,"NFC","NFC South","NFC","NFC East",TRUE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,2
"2108","reg","ARI","SF",4,2017,18,15,"ARI",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"17","10","01",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,3
"2109","reg","DEN","OAK",4,2017,16,10,"DEN",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"17","10","01",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,6
"2110","reg","SEA","IND",4,2017,46,18,"SEA",TRUE,FALSE,"NFC","NFC West","AFC","AFC South",FALSE,FALSE,"17","10","01",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,28
"2111","reg","KC","WAS",4,2017,29,20,"KC",TRUE,FALSE,"AFC","AFC West","NFC","NFC East",FALSE,FALSE,"17","10","02",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,9
"2112","reg","TB","NE",5,2017,14,19,"NE",FALSE,TRUE,"NFC","NFC South","AFC","AFC East",FALSE,FALSE,"17","10","05",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,5
"2113","reg","CLE","NYJ",5,2017,14,17,"NYJ",FALSE,TRUE,"AFC","AFC North","AFC","AFC East",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,3
"2114","reg","DET","CAR",5,2017,24,27,"CAR",FALSE,TRUE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,3
"2115","reg","IND","SF",5,2017,26,23,"IND",TRUE,FALSE,"AFC","AFC South","NFC","NFC West",FALSE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,3
"2116","reg","MIA","TEN",5,2017,16,10,"MIA",TRUE,FALSE,"AFC","AFC East","AFC","AFC South",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,25.957919,-80.238842,65326,"Grass",7,6
"2117","reg","CIN","BUF",5,2017,20,16,"CIN",TRUE,FALSE,"AFC","AFC North","AFC","AFC East",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,4
"2118","reg","NYG","LAC",5,2017,22,27,"LAC",FALSE,TRUE,"NFC","NFC East","AFC","AFC West",FALSE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,5
"2119","reg","PIT","JAX",5,2017,9,30,"JAX",FALSE,TRUE,"AFC","AFC North","AFC","AFC South",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,21
"2120","reg","PHI","ARI",5,2017,34,7,"PHI",TRUE,FALSE,"NFC","NFC East","NFC","NFC West",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,27
"2121","reg","LA","SEA",5,2017,10,16,"SEA",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"17","10","08",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,6
"2122","reg","OAK","BAL",5,2017,17,30,"BAL",FALSE,TRUE,"AFC","AFC West","AFC","AFC North",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,13
"2123","reg","DAL","GB",5,2017,31,35,"GB",FALSE,TRUE,"NFC","NFC East","NFC","NFC North",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,4
"2124","reg","HOU","KC",5,2017,34,42,"KC",FALSE,TRUE,"AFC","AFC South","AFC","AFC West",TRUE,FALSE,"17","10","08",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,8
"2125","reg","CHI","MIN",5,2017,17,20,"MIN",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"17","10","09",NA,NA,NA,NA,NA,NA,41.862306,-87.616672,61500,"Grass",597,3
"2126","reg","CAR","PHI",6,2017,23,28,"PHI",FALSE,TRUE,"NFC","NFC South","NFC","NFC East",TRUE,FALSE,"17","10","12",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,5
"2127","reg","BAL","CHI",6,2017,24,27,"CHI",FALSE,TRUE,"AFC","AFC North","NFC","NFC North",FALSE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,3
"2128","reg","HOU","CLE",6,2017,33,17,"HOU",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,16
"2129","reg","MIN","GB",6,2017,23,10,"MIN",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"17","10","15",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,13
"2130","reg","NO","DET",6,2017,52,38,"NO",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,14
"2131","reg","ATL","MIA",6,2017,17,20,"MIA",FALSE,TRUE,"NFC","NFC South","AFC","AFC East",FALSE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,3
"2132","reg","NYJ","NE",6,2017,17,24,"NE",FALSE,TRUE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"17","10","15",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,7
"2133","reg","WAS","SF",6,2017,26,24,"WAS",TRUE,FALSE,"NFC","NFC East","NFC","NFC West",TRUE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,2
"2134","reg","ARI","TB",6,2017,38,33,"ARI",TRUE,FALSE,"NFC","NFC West","NFC","NFC South",TRUE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,5
"2135","reg","JAX","LA",6,2017,17,27,"LA",FALSE,TRUE,"AFC","AFC South","NFC","NFC West",FALSE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,10
"2136","reg","KC","PIT",6,2017,13,19,"PIT",FALSE,TRUE,"AFC","AFC West","AFC","AFC North",TRUE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,6
"2137","reg","OAK","LAC",6,2017,16,17,"LAC",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"17","10","15",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,1
"2138","reg","DEN","NYG",6,2017,10,23,"NYG",FALSE,TRUE,"AFC","AFC West","NFC","NFC East",FALSE,FALSE,"17","10","15",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,13
